text,label
use my savings account to the pay the rent,83
use my checkings account to pay the electric bill,83
i'd like to pay my coned bill,83
please help with paying my cell phone bill,83
i'd like to make a payment on my credit card bill,83
i would like to pay my cell phone bill,83
please help me pay my cable bill,83
please tell me how to pay my gas bill,83
i need to get help paying my gas bill,83
i need help to pay my electric bill,83
can you help me pay my phone bill,83
will you take my bill payment,83
is it possible to pay my bill,83
how can i pay my bill,83
can i pay my bill,83
use my park bank account to pay my electric bill,83
pay my electric bill from my park bank account,83
pay my gas bill from my saving account,83
pay my cable bill from my facebook account,83
pay my cell bill from my deposit account,83
pay my electric bill from my paypal account,83
pay my water bill from my checking account,83
pay my phoe bill with my debit card,83
schedule a gas bill payment,83
pay the cable bill with my visa card,83
pay the red cross the monthly donation,83
i want to pay my internet bill,83
i want to pay my gas bill,83
i want to pay my electric bill,83
i want to pay my rent bill,83
i want to pay my water bill,83
make a payment on the electric bill,83
help me pay my electric bill,83
pay the electric bill,83
pay electric,83
please pay electric bill,83
i got to pay my cable bill,83
i need help paying my store bill,83
i wanna pay my cable bill from my checking account,83
i need help paying my cable bill,83
pay my cable bill from my checking account,83
i must pay my cable bill from my checking account,83
i gotta pay my cable bill,83
i must pay my cable bill,83
i wish to pay my cable bill,83
i need to pay my cable bill,83
i need help paying my rent bill,83
i need help paying my water bill,83
i really want to pay my cable bill from my checking account,83
i need help paying my electric bill,83
i need to pay my cable bill from my checking account,83
what's the best way to pay my bill,83
i'd really like to pay this bill,83
can you help me pay this bill,83
i am not sure how to pay my phone bill and need assistance,83
i need to make a bill payment,83
please pay my bill,83
can anyone help me pay my car bill,83
i want to pay that bill now,83
is there anyone available to help pay an internet bill,83
i need anyone who can help me pay my electric bill,83
help me pay my cable bill,83
can you pay the bill now,83
i need your help to pay my gas bill,83
pay my insurance bill,83
on what date do i get paid,84
what day do i get my paycheck,84
i need to know when to expect my next paycheck,84
tell me when my next paycheck will arrive,84
what date do i get my next paycheck,84
when will i be getting my next paycheck,84
when's the the last time i was paid,84
what date did i receive my last paycheck,84
when was my last payday,84
when was my last paycheck,84
when's the last time i got a paycheck,84
i need to know when i was paid last,84
tell me when i last got paid,84
tell me when i received my last paycheck,84
i want to know when i was last paid,84
when did i get my last paycheck,84
please give me the expected arrival date for my next paycheck,84
tell me when i received my most recent paycheck,84
do you know when i can expect my next paycheck,84
i need to know when i got latest paycheck,84
tell me when my next paycheck is set to arrive,84
can you confirm the date my last paycheck was received,84
can you tell me what day my next paycheck will come,84
what is the date of my last paycheck,84
i need to know the date my next paycheck will be here,84
please find the receipt date for my last paycheck,84
when does my paycheck arrive,84
i want to know when to expect my next paycheck,84
will i get my paycheck soon,84
what date will my next paycheck be here,84
is my paycheck arriving soon,84
what day will my paycheck come,84
did i receive my paycheck this week,84
when will my next paycheck be,84
when am i paid,84
when is my pay period,84
how much longer until i have a direct deposit,84
how many days until my next payday,84
when will my paycheck be available,84
my next paycheck is available when,84
when will i recieve my next paycheck,84
let me know when i'm going to be paid,84
can you tell me when i'm supposed to get paid,84
tell me when i get paid,84
how much longer until the next payday,84
when will i recieve another paycheck,84
what date is another paycheck due,84
when do i get paid again,84
when should another paycheck arrive,84
when is my next paycheck due,84
when will i be paid again,84
which date is my next paycheck due,84
what is my next payday,84
find my next payday,84
next payday please,84
my next payday,84
what is the date i get paid,84
day that i get paid,84
what is my pay date,84
next payday,84
what day do i get paid,84
what day is my next payday,84
when is the next day i get paid,84
when will i get paid next,84
when's my next paycheck,84
how long is it until payday,84
when should i expect my next paycheck,84
when is the next time i get paid,84
what day will i get paid,84
when is my next direct deposit from my job,84
when is payday,84
when is my paycheck coming,84
when was the last date that i got a paycheck,84
when was i last paid,84
when was the last date that i got paid,84
when was the date that i was last paid,84
when was the last date that i was paid,84
when am i due for my next paycheck,84
what time is my next paycheck coming,84
when will my next paycheck come,84
when will i get my next paycheck,84
when is my next paycheck,84
tell me my next paycheck,84
when did i get paid the last time,84
tell me when my next paycheck will be here,84
when was the last time i got paid,84
i wanna know when i was paid last,84
when was my last payment,84
when was i paid last,84
i wanna know my next paycheck,84
tell me on what day did i get paid last,84
remind me of the date of my last paycheck,84
on what date did i get paid last,84
when did they deposit my last salary,84
when was i paid the last time,84
when's payday,84
when's my next payday,84
when do i get paid,84
what day do i get paid next,84
when do i get my next check,84
how do i change my pin for number for my abc bank account,85
what do i need to do to change my abc bank account pin number,85
i have no idea what the pin is for my checking account,85
i cannot recall the pin for my savings account,85
i forgot the pin number for my college fund account,85
set up a new pin number on my college fund account and make it be 1234,85
i want 1234 to be the new pin number for my joint account,85
please change my checking account pin to 1234,85
i need to set up a new pin number for my college fund account,85
i want my savings account pin to be 1234 from now on,85
please change my retirement account pin number to 1234,85
my checking account needs a new pin number,85
i seem to have lost the pin for my retirement account,85
i would like to replace the pin number for my retirement account,85
i'd like to change my pin number for my checking account,85
i want a new pin for my savings account,85
i'm afraid i've forgotten the pin for my 401k account,85
i need help changing my pin,85
is there a way to get my pin number,85
is there a way to change my pin number for my savings account,85
i need my pin number,85
"how do i get my pin number, i forgot mine",85
help me change my pin number for my money market account,85
how do i get a new pin,85
tell me how i can get a new pin number,85
tell me how to retrieve my pin number,85
"help me, i forgot my pin number",85
what is the procedure for getting a new pin number,85
how do i change my pin number for my payroll account,85
change my pin number for my checking account,85
change my amex account pin to 1234,85
change my amex pin to 1234,85
swap my amex pin to 1234,85
switch my amex pin to 1234,85
set my amex pin to 1234,85
you need to change the pin on my bank of america account to be 1234,85
i need you to change the pin on my bank of america account to be 1234,85
i need to change my pin number for my account,85
i must change my pin number for my money market account,85
i cannot remember what my pin is for my bank of america checking account,85
i really need to change my pin number for my account,85
i cannot remember what my pin is for my bank of america checking account this moment,85
i want to change my pin number for my checking account,85
i want to change my pin number for my account,85
please go and change the pin on my bank of america account to be 1234,85
i must change my pin number for my account,85
go ahead and change the pin on my bank of america account to be 1234,85
i got to change my pin number for my account,85
i need to change my pin number for my savings account,85
i wanna change my pin number for my credit acount,85
please change the pin on my bank of america account to be 1234,85
i really cannot remember what my pin is for my bank of america checking account,85
i gotta change my pin number for my debit account,85
i am unable to remember what my pin is for my bank of america checking account,85
so it turns out i can't remember what my pin is for my bank of america checking account,85
"how do i change my pin number for my account, please",85
"how do i update my pin number for my account, please",85
"i would like to change the pin on my checking account, please",85
"i'd like to change the pin on my savings account, please",85
change the pin on my capital one account to be 1234,85
change the pin on my redwood credit union account to be 1234,85
change the pin on my chase account to be 1234,85
how do i update my pin number for my account,85
i would like to change the pin on my savings account,85
change the pin on my wells fargo account to be 1234,85
change the pin on my bank of america account to be 1234,85
i would like to change the pin on my checking account,85
"i would like to change the pin on my savings account, please",85
"how do i reset my pin number for my account, please",85
please change pin to 1234 on my bank account trailing in 3829,85
on account ending in 3838 change my pin to 1234,85
change my pin to 1234 on account ending with digits 4994,85
change the pin on my bank account first republic to 1234,85
change pin to 1234 on account banner,85
help me change my pin number,85
can you tell me how i change my pin number,85
tell me how to change my pin number,85
help me out with changing this pin number,85
can i change my pin number,85
help me get my pin on my capitol one account changed to 3892,85
how can i switch the pin on my wells fargo account to 9982,85
i need a reminder for my pin number,85
help me remember my pin number,85
change the pin on my bofa account to 3892,85
i need to reset my pin number,85
can you reset my pin number,85
can you change my 1st national account pin to 4892,85
can you help me with my pin number,85
please make the pin on my zion bank account to 3232,85
can you tell me my password checking account,85
please tell me my pin number for my synovus account,85
what's my pin for my fidelity account,85
i cant recall my pin number for my city first account,85
i forgot my pin number for my northfield account,85
i'd like to change my pin number for my wells fargo account,85
i would like to change my pin number for my chase account,85
i need to change my pin number for my checking account,85
i'd like to change my pin number for my savings account,85
i forgot my pin number to my chase account,85
can you help me remember my pin to my boa account,85
can i get some music by three six mafia in here,86
what does x’s music sound like,86
may i hear some music by fleet foxes,86
can i hear some music by cloud control,86
can x’s music be played,86
play some music for me,86
i'd like to hear my workout playlist,86
put on my jam session playlist please,86
can i hear my smooth jazz playlist,86
play a song for me,86
let's hear my workout playlist,86
put my workout playlist on,86
"put my music on, please",86
play rock playlist,86
play some music,86
rock playlist please,86
can you play music,86
i want to listen to music,86
can you play the rock playlist,86
music please,86
rock music playlist,86
i want to hear my rock playlist,86
play that song hey,86
yo play that song that go like she take my money,86
can u play the song that sound like bells going off,86
play me the playlist entitled jazz,86
turn on the rap playlist,86
turn my drake playlist on,86
i want to hear my hip hop playlist,86
i need to listen to my beyonce playlist,86
can you play right above it,86
can you play everlong by foo fighters,86
play the song god's plan,86
please play come as you are by nirvana,86
please play the new lady gaga song,86
can you put on music by beach house,86
can you find music by slow magic to put on,86
i want to play my maroon 5 playlist,86
"i want to listen to my maroon 5 playlist, play it for me",86
look up my maroon 5 playlists; play it,86
would you play my maroon 5 playlist,86
i need for you to play my maroon 5 playlist,86
can you play music the beatles,86
i need to play the song that goes like hey jude don't make it bad,86
please play even flow by pearl jam,86
play help! by the beatles,86
i wanna play the song that goes like hey jude don't make it bad,86
please play 1979 by the smashing pumpkins,86
can you play music by bob dylan,86
can you play music by led zeppelin,86
go ahead and play the song that goes like hey jude don't make it bad,86
please play the song that goes like hey jude don't make it bad,86
can you play some music by the beatles for me,86
play the song that goes like hey jude don't make it bad,86
play heart shaped box,86
play hey jude,86
can you play music by the rolling stones,86
commence playing music,86
play me some music,86
i want to hear some music,86
start up some music,86
start playing some music,86
i want to hear my vaporwave playlist,86
play my post-rock playlist,86
play the song called guerrilla radio,86
resume my metal playlist,86
resume my death metal playlist,86
please play my taylor swift mix,86
start my playlist,86
start playing my black metal playlist,86
play the song called blood brothers,86
play that song called bring the noise,86
play me some tunes,86
i want to hear pop music,86
play some rock,86
play that song called colony of birchman,86
play the song called tiny dancer,86
turn the radio on for some music,86
can you play your guitar right now,86
"can you play me that, ""baby shark, doo doo,"" song",86
"play the song with the lyrics, ""baby shark, doo doo",86
"find the song with, ""baby shark, doo doo",86
"i want to hear the song that has, ""baby shark, doo doo",86
"that ""baby shark, doo doo,"" song, i want to hear it",86
i want to hear beatles music,86
i want to listen to music by the beatles,86
play songs by the beatles,86
play music by the beatles,86
play beatles,86
pull up my shower playlist,86
i need to hear my shower playlist,86
use my shower playlist,86
do the shower playlist please,86
i want to hear my shower playlist,86
is it okay to listen to elvis' music,86
can you play elvis,86
can you let me listen to elvis,86
do you have music by elvis,86
do you have any elvis music,86
find that song that goes something like i'm hooked on a feeling,86
do i need a socket converter if i'm going to mexico,87
does england have a different plug type and if so what is it,87
is there a conversion plug if you travel to australia,87
what kind of plug type do they use in russia,87
what type of plug do i need to bring if i visit japan,87
what type of plug do they use in mexico,87
"when you go to germany, do you need a special converter for your plugs",87
do visitors to japan need to use a socket converter,87
do you need a special outlet converter in sweden,87
do i need a power adapter in mexico,87
do they use special outlets in australia,87
do they use any special type of plug in spain that you need a converter for,87
do i need to have a socket converter in canada,87
is a socket converter required if i travel to russia,87
do they use weird plugs in australia where i'd need some kind of socket converter,87
is there an outlet plug adapter,87
can you tell me what kind of outlet plug there is over there,87
how do i know what the outlets are like,87
"i'm going out of country, what type of outlet plug do i need",87
what if i have the wrong plug,87
do i need a socket converter if i'm going to be in ohio,87
"in osaka, do i need a plug converter for my electronics",87
will i need a plug converter for my electronics in amman,87
what plug types are there in cuba,87
"in chile, what kind of plugs are used",87
what type of plugs do they use in london,87
if i visit cairo will i need a plug converter,87
to charge my phone in india will i need a plug converter,87
what kind of plugs will i need when i'm in ecuador,87
will i need to use a plug converter in el salvador,87
what plugs are used in spain,87
what type of plug does the country use,87
give me the plug type for the country,87
what kind of plug does the country use,87
i have to know what plug that country uses,87
inform me as to the plug type of the country,87
which type of plugs do they use in scotland,87
are socket converters needed in lisbon,87
will i need a socket converter when i go to france,87
is a socket converter required in india,87
what kind of plug does my hair dryer use in south korea,87
if i go to dublin is a socket converter needed,87
what type of plugs are used in cambodia,87
what kind of plug do i need for my razor in ireland,87
when i go to dubai will i need a socket converter,87
"when i go to mexico, what kind of plugs do i need",87
what kind of plug converter is needed in c,87
what kind of outlets does havana have,87
do i need a plug converter in doha,87
is a plug converter required for haiti,87
do i need to get a plug converter for athens,87
do i need a socket converter if i'm going to be in russia,87
do i need a plug converter when i visit russia,87
do i need a socket converter if i'm going to be in china,87
do i need a socket converter if i'm going to be in uruguay,87
do i need a plug converter when i visit belgium,87
what plug type does russia use,87
what plug type does greece use,87
do i need a socket converter if i'm going to be in germany,87
what plug type does spain use,87
what plug type is used in spain,87
do i need a socket converter if i'm going to be in france,87
tell me the plug type that is used in scotland,87
should i bring a converter to barcelona,87
do i need a converter in barcelona,87
are barcelona plugs compatible,87
will my plugs work in barcelona,87
are the plugs different in barcelona,87
what kind of outlets do they use in z,87
what kind of electrical outlets do they use in z,87
what kind of electrical plugs do they uze in z,87
what kind of hertz outlets do they use in z,87
do i need a socket converter in england,87
are socket converters necessary in england,87
should i bring my socket converter while traveling to england,87
should i bring my socket converter to england,87
does england require socket converters,87
should i buy a specific plug type when in china,87
would i need to buy a plug converter when in rome,87
do i really need a plug converter when in london,87
what type of plug do i need when in rome,87
would it be smart to get a plug converter when i visit israel,87
what do the plugs look like in japan,87
should i buy a plug converter if i am traveling to egypt,87
does australia have different plug sizes,87
what are those european plugs called,87
should i purchase a new plug converter when in france,87
when i visit thailand do i need a plug converter,87
can i use the plug i use at home when traveling in south america,87
is a plug converter necessary in mexico,87
when in europe would i be able to use a regular plug,87
can i use an ordinary plug in scotland,87
what is the plug type in france,87
what plug type would i use in japan,87
do i need a plug converter when i visit france,87
do i need a plug converter when i visit china,87
do i need a socket converter if i'm going to be in sweden,87
do i need a socket converter if i'm going to be in eithiopia,87
do i need a socket converter if i'm going to be in hong kong,87
what plug type should i use in england,87
what is my vacation schedule look like,88
can you explain to me what type of vacation days i have still,88
what type of vacation schedule do i have left,88
can i get vacation day totals i have left,88
"how many vacation days do i have saved up, please",88
how many vacation days do i have remaining,88
how many vacation days do i have saved up,88
"how many vacation days do i have remaining, please",88
how many vacation days do i have left,88
how many vacation days do i still have,88
how many vacation days do i still get,88
i want to know how much vacation time i can use,88
do i have any vacation days to use,88
tell me if i have any spare vacation days,88
do i have any vacation time left,88
do i have any vacation days left,88
how many holiday days do i have left to use,88
i want to know how many vacation days i can use,88
how many vacation days do i have,88
do i have any personal days left,88
how many of my vacation days do i have remaining,88
how many vacation hours do i have,88
how much paid time off do i have saved,88
how many days do i have left of pto,88
how many day of my vacation are left for the year,88
how many pto days do i have left,88
how many pto days do i have for the year,88
how many vacation days do i have for the year,88
how many vacation days have i accrued,88
can you tell me how much pto i still have,88
what's the current amount of vacation owed to me,88
what number of vacation days remain for me,88
how many days can i slack off this year,88
do i have enough vacation to take a european trip,88
how much vacation am i currently entitled to,88
what's the amount of pto i have left,88
how much paid time off have i earned to date,88
what pto time to i have remaining,88
what's the current count of my pto days,88
what's the count of vacation days i have left,88
how much pto have i accrued,88
"do i still have any pto days left, and if so, how many",88
how much pto do i have left,88
how much time off do i have left,88
what's my vacation day total,88
do i still have vacation days,88
how many vacation days do i have to spend,88
check how much pto i have left,88
what's the status on my vacation days,88
check days of pto,88
what is the saved vacation time i have left,88
how much time do i have for vacation saved,88
how many days of vacation time do i have saved,88
what is the amount of vacation days i have left,88
how many saved days of vacation time do i have,88
how many days for vacation do i have left,88
hoe many vacation days are left for me,88
how many days are left for me for vacation if i may ask,88
how many days off for vacation do i have left,88
how many vacation days do i have left this year,88
how many vacation days do i have saved,88
can you figure out how many vacation days i have left,88
i have how many vacation days saved up,88
i have how many vacation days left this year,88
i have how many vacation days left,88
how many days of vacation have i saved,88
i've saved what number of days of vacation,88
tell me the number of vacation days i have stored,88
what's the number of remaining vacation days i have,88
how many pto days do i have remaining,88
what is my remaining pto days,88
can you tell me the number of pto days i have left,88
can you tell me the remaining time i have for pto,88
do you know ho many vacation days i currently have,88
would you please tell me how many vacation days i have,88
please tell me how many vacation days i currently have,88
could you tell me how many vacation days i have left,88
how many days of vacation do i have,88
how much vacation time have i accrued,88
how many vacation hours have i accrued,88
please calculate my vacation time,88
i'd like to know how many vacation days i have,88
i want to know how many vacation days i have,88
what number of vacation days do i have,88
tell me how many vacation days i have,88
let me know the number of vacation days i have,88
i need to know how many vacation days i have,88
would you provide the number of vacation days i have,88
provide me the number of vacation days i have,88
how much pto do i have,88
do i have any remaining pto days,88
how much paid time off do i have,88
do i have any pto days left,88
do i have enough pto to take time off,88
how many more vacation days do i have for the year,88
tell me how many vacation days i have left,88
how many more vacation days can i use this year,88
how many vacation days are available to me,88
how many more pto days are there for me,88
let me know my vacation time,88
how do i put in a pto request for the first to the ninth,89
am i allowed to put in a pto request for now to april,89
is there a time i can put in a pto request for dec 2 to new years,89
when can i put a pto request in for feb 22 to march 1,89
i need a pto request on march 1 to 2,89
on march 1-2 i want a pto request made for me,89
schedule a pto request for me on march 1-2,89
for march 1 to 2 make a pto request for me,89
i want to schedule a pto request on march 1-2,89
"between october 7th and october 10th, i'd like for there to be a pto request for me",89
i need a pto request for the dates jan 15th to jan 20th,89
let's do a personal pto request for the dates may 12th to may 15th,89
can you set up a pto request for me for march 20th to april 12th,89
i'd like for their to be a pto request for me made for the dates june 4th to june 8th,89
i'd like to go on vacation,89
create a pto request for march 21st to march 26th,89
i need to put in a pto request from the 8th to the 17th of january,89
can you put in a pto request for the 5th of june to june 8th,89
"from december 22nd to the 25th, make me a pto request",89
i need a pto request put in for the weekend of june 1st to june 2nd,89
how do i schedule vacation days,89
put in a pto request for march 4 to march 6,89
i need to put in a pto request for march 4 to march 6,89
how do i use my vacation days,89
how do i put in for vacation,89
how can i schedule a vacation request,89
can you put in a pto request for march 4 to march 6 for me,89
put in for time off march 4 to march 6,89
where do i make a vacation request,89
can i take pto form march 4 to march 6,89
may i take a pto on february 7 and 8,89
please tell me how to submit a vacation request,89
"can i take a pto for two days, starting on february 7",89
i would like to know how to make a vacation request,89
please tell me how to go about asking for a vacation,89
can you tell me how to make a vacation request,89
i would like to request a pto on february 7 and 8,89
i would like to take a paid time off for february 7 and 8,89
would you be able to tell me how to make a vacation request,89
"is it possible for me to take a pto for two days, starting february 7",89
i want to put in a request for pto from may 5 to may 12,89
i want you to make me a pto request for me for april twenty through may two,89
i want to request pto from november 7 to 11,89
how can i request a vacation from work,89
how do i request vacation time,89
what do i need to do to request vacation time off,89
can you put in a pto request for me for july second and third,89
what do i need to do if i want to ask for vacation time,89
put in a pto request for me i want it for the ninth and the tenth of august,89
how do i ask to have a vacation,89
can you schedule a vacation for next week,89
i'd like to make a vacation request,89
what do i do to request a vacation,89
how can i make a vacation request,89
how do i book a vacation,89
what is the process for requesting a vacation,89
"i want to schedule a vacation, can i request that through you",89
can i put in a vacation request with you,89
"i need to set up a vacation request, what do i need to give you",89
"i need to take some time off, can i have the next week off",89
what do i need to make a vacation request with you,89
i need a pto request for march 3rd and 4th,89
would it be possible to make a pto request for january 15th and 16th,89
please put in a pto request for june 5th and 6th,89
set a pto request for april 1st and 2nd,89
i would like to make a pto request for july 17th and 18th,89
submit a request for pto for the dates may 5th to the 12th,89
please place a pto request for february 18th to the february 25th,89
i would like you put in a pto request for the dates july 4th to the 8th,89
i need to submit a request for pto for june 12th to june 14th,89
can you put in a pto request for march 7th to the 9th,89
i'd like to take a vacation day from 2/24 to 2/25,89
i'd like to schedule some pto from 2/22 to 2/25,89
make a pto request from april 2 to april 4,89
request pto from march 8th until march 11th,89
please request pto for me from march 3rd to march 7th,89
could you submit a pto request for me from dates oct thirty to nov second,89
"could you submit a pto request for me from dates mar 3 to 9, please",89
"could you submit a pto request for me for dates april 21 to 30, please",89
"can you submit a pto request for me from dates nov 2 to 10, please",89
could you submit a pto request for me for dates june 11 to 14,89
please make a pto request for me from dates jan 21 to begininning of february,89
please make a pto request for dates tomorrow to the twentieth,89
please make a pto request from dates september 1 to 15,89
make a pto request for dates november 11 to black friday,89
make a pto request from dates may 3 to 9,89
i want to put in a pto request for march 1-8,89
how can i go about requesting a vacation,89
can you put in a pto request for me from march 1-7,89
please assist me by making a pto request for march 11-18,89
would i be able to put in a pto request for march 21-26,89
create for me a pto request for march 16-21,89
what steps should i take if i want to request vacation,89
tell me how to request vacation,89
i'm intereted in requesting pto from april 1-5,89
i need help making a pto request for march 3-10,89
am i able to place a pto request for february 20-25,89
can i request pto from march 9-16,89
what is the protocol for requesting a vacation,89
i want help making a pto request for february 22-27,89
have they approved my vacation request yet,90
give me the status of my vacation request,90
am i going to be able to get my vacation request,90
i want to check on my vacation request,90
is my vacation approved yet,90
"my vacation, has it been approved yet",90
have i been approved for vacation yet,90
am i approved for vacation yet,90
did they approve my day off request,90
is my day off approved,90
did they say yes to my day off request,90
did i get my day off,90
is my day off request approved,90
update on vacation request,90
what is the current status of my vacation request,90
i need status on that vacation request,90
how is my vacation request looking,90
please inform me on my current vacation request status,90
have they recieved my vacation request and approved it,90
will my vacation be approved soon,90
did my vacation get approved,90
do we have good news in the form of vacation approval,90
has my vacation request been acknowledged,90
has my request for vacation days been signed by my supervisor yet,90
has my supervisor approved my vacation,90
has may supervisor approved the vacation days i asked for,90
"on my vacation request, what is the latest information",90
what is the news on my vacation request,90
what is the update on my vacation request,90
what is the most recent info for my request for vacation,90
what is the status for what i requested for my vacation,90
tell me about my vacation request,90
update me on my vacation request,90
what about my vacation request,90
has the status of my vacation request changed,90
has my vacation request been updated,90
has my vacation time been signed off on,90
what's my vacation status,90
has my vacation been approved,90
has my vacation been ok'd,90
will i be allowed to take vacation,90
are they going to let me take vacation,90
has my request for vacation time been okayed,90
has my vacation time at work been allowed,90
is walmart going to let me take the vacation time i asked for,90
i'm i okayed for vacation time,90
did you get confirmation my vacation is a go,90
is the request for vacation i filed with my manager at intel approved yet,90
do you know if my vacation request went through,90
has my manager at mcdonald's confirmed i can take vacation,90
have they authorized my vacation,90
i want to know if my vacation request has been approved,90
"the status of my day off request, please",90
do you know if my vacation request has been approved,90
has my vacation request been approved,90
what is the status of my vacation request,90
any news for me regarding my day off request,90
i want to know the status of my day off request,90
tell me the status of my vacation request,90
tell me the status of my day off request,90
could you tell me the status of my vacation request,90
i requested some vacation time; has it been approved,90
can you share the status of my day off request,90
was my day off request approved,90
status of my request for vacation,90
what's my day off request's status,90
has my day off request been approved or denied yet,90
has my vacation request been denied or approved yet,90
has my request for the day off been approved yet,90
how is the approval of my day off progressing,90
how is the approval of my day off going,90
whats going on with my day off request,90
any status update on my day off request,90
did you hear back about my day off request,90
is my day off request still pending,90
has anyone looked over my request for a day off,90
has anyone approved my day off request,90
how's my day off request looking,90
has my day off request been looked at yet,90
i need you to let me know what the status of my day off request is,90
please let me know what the status of my day off request is,90
could you tell me what the status of my day off request is,90
would you tell me what the status of my day of request is,90
i need to know the status of my day off request,90
has my vacation request been approved yet,90
has my vacation been approved yet,90
has my time off request been approved yet,90
check on the status of my vacation request please,90
please check to see if my vacation request has been updated,90
please find out the status of my vacation request,90
do you know if my vacation was approved yet or not,90
please tell me if my vacation has been approved or not,90
can you look into the status of my vacation request,90
i want to know what the latest is on my vacation request i submitted,90
i need to know if my vacation was approved,90
please check to see if my vacation has been approved,90
do you know if my vacation request is still pending,90
can you find out if my vacation time off request has been approved or not,90
i sent in a request for vacation time off and am wondering if its been approved yet,90
"i haven't heard if my request for time off for vacation has been approved , can you get an update for me",90
have i used half of my days off yet,91
"go to my job portal, i'd like to know how many days off i have used",91
what amount of days off have i already utilized,91
call hr so i can figure out how many days off i've taken,91
how many times have i taken off from work this year,91
about how many vacation days have i taken,91
count how many sick days i've used,91
can you check how much pto i have already used,91
tell me the exact amount of pto i have used,91
my pto used so far is what right now,91
i've used how much pto so far,91
get the details on the pto i have used,91
how much time did i take off so far,91
"including the day i missed because of snow, how much time have i take off work so far",91
"how many sick, personal, and vacation days have i billed so far this year",91
can you add up how much time i've taken off so far,91
what's the number of day's i've taken off,91
how many days so far have i taken off,91
tell me how many days i've taken off at this point,91
so far how many days have i taken off,91
i need to know how many days so far i've taken off,91
how many days have i taken off this year,91
can you tell me how much pto i've gone through,91
how many personal days have i taken,91
how many vacation days have i consumed,91
how much pto have i depleted,91
how much vacation have i already used this year,91
what's the total of days i've taken for me time so far,91
how many of my sick days have i gone through,91
what amount of pto have i taken,91
what is the extent of the pto i've taken,91
what's the amount of time off i've had,91
what's the amount of time i've taken off work this year,91
what's the total vacation days i've gone through,91
how many personal days have i taken this month,91
what's the total pto i've used,91
count the number of vacation days i've taken and tell me,91
how many of my vacation days have i depleted,91
what's the amount of vacation days i've taken,91
how much of my pto have i depleted,91
"up to this point, how much of my pto have i used",91
please find out how many of my vacation days i have spent,91
check to see how many days off i have used in total so far,91
look up my total number of days off so far,91
i need to know how many vacation days i have used up please,91
find out how much of my pto is already used,91
tell me the amount of pto i have used at this point,91
check to see how many days off i have used,91
look up how many of my days off i have used so far,91
look up the amount of vacation days i have used please,91
can you count for me the total number of days off i have used,91
look up the amount of pto i have already used,91
do you know the total number of vacation days i have used,91
i need to know how many of my days off i have used at this point,91
please find out how many days off i have used by this point,91
what is the total number of days i have taken off so far,91
i need to know how much of my pto has been used at this point,91
how many vacation days have i spent in total,91
find out for me how many days off i have taken in total at this point,91
i need to know the number of days off i have taken at this point,91
how many days did i skip work,91
how much vacation have i taken,91
how many days was i sick or on vacation,91
which days did i take vacation,91
which days did i take off work,91
how many vacation days have i used,91
how many days have i taken off so far,91
how much time have i taken off this year,91
how many times have i used my annual leave,91
how much paid time off have i taken,91
how many of my paid days off have i used,91
how much pto do i have used up,91
how much of my time off have i used,91
how many days of pto have i used,91
can you tell me how many vacation days i've taken,91
what's my vacation day usage so far,91
what kind of pto do i have left,91
how many times did i take a day off,91
tell me how many vacation days i've used,91
how much pto has been used on my behalf,91
how many days off have i taken,91
what kind of pto have i used,91
what kind of vacation days have i used so far,91
tell me how much pto i've used,91
how much paid time off have i used,91
how many days off did i use so far,91
tell me the number of days off i took this year,91
how many days off have i had this year,91
"so far, how many days off have i taken",91
tell me my usage of vacation days,91
whats my count of vacation days used thus far,91
how many vacation days have i taken,91
what is the status of my pto,91
how much paid time off do i have left,91
how many days of pto are available,91
how many vacation days have i used up,91
how many vacation days did i use,91
what is the total number of vacation days i've used,91
have i used any vacation days this year,91
how many vacation days have i used so far,91
whats the best way to roast a chicken,92
how do i make pie crust,92
find a recipe for german chocolate cake,92
how do i fry pork chops,92
how do i cook boiled eggs,92
"find a chow mein recipe for me, please",92
do you know how to make chow mein,92
can you find a recipe on how to make chow mein,92
tell me how to make chow mein,92
i would like you to help me find a chow mein recipe,92
show me a beef recipe,92
what is a good beef recipe,92
i need a recipe for beef,92
give me a beef recipe,92
where is a beef recipe,92
you know procedure to cook apple pie,92
what is needed you to cook apple pie,92
do you know what are the ingredients to make apple pie,92
do you know recipe for making apple pie,92
how do you cook apple pie,92
how do i make pumpkin pie,92
making spaghetti sauce perfectly is done how,92
making ribs perfectly is done how,92
how do i make lemon merengue pie,92
how do i make lassagna,92
search for a macaroni and cheese recipe,92
can you get me a recipe for mashed potatoes,92
i need instructions on how to make shepherd's pie please,92
please help me with instructions on making chicken curry,92
what are the steps i need to follow to make chewy rice krispies treats,92
what's the best way to make chicken stir fry,92
how do i make tuna salad,92
can you give me a recipe for german chocolate cake,92
i need a recipe on how to make beef stew,92
i want a good recipe that shows me how to bake chocolate chip cookies from scratch,92
please search for a chocolate fudge brownies recipe,92
will you give me some guidance on how to make ceviche,92
can you search for the best new york style cheesecake recipes please,92
look up easy to follow recipes for beef ribs,92
i need the best recipe for mashed potatoes,92
can you find me a recipe for pie,92
can you find me a recipe for quiche,92
can you find me a recipe for pasta,92
can you find me a recipe for ribs,92
can you find me a recipe for cake,92
what steps are involved in making lasagna,92
how can i make chicken pot pie,92
how to make mac and cheese,92
how do you make pot roast,92
